高一上地理,#genre#
26-第4节 光合作用与能量转化 第4课时,https://d006.eduyun.cn/videoworks/mda-kkzh8b96eyr8cfuc/ykt_tbkt_hls_1080_7/video/高一【生物学（人教版）】光合作用与能量转化（第4课时）.m3u8
27-第1节 细胞的增殖 第1课时,https://d006.eduyun.cn/videoworks/mda-kkzh8pg7nvhdb4se/ykt_tbkt_hls_1080_7/video/高一【生物学（人教版）】第6章第1节细胞的增殖（第一课时）.m3u8
28-第1节 细胞的增殖 第2课时,https://d006.eduyun.cn/videoworks/mda-kmadjf6e8rn35047/ykt_tbkt_hls_1080_7/video/高一【生物学（人教版）】第6章第1节细胞的增殖（第二课时）.m3u8
29-第1节 细胞的增殖 第3课时,https://d006.eduyun.cn/videoworks/mda-kmad4d672ct4fh1f/ykt_tbkt_hls_1080_7/video/高一【生物学（人教版）】第6章第1节细胞的增殖（第三课时）.m3u8
30-第2节 细胞的分化 第1课时,https://d006.eduyun.cn/videoworks/mda-kmhhvnkr74ydrn34/ykt_tbkt_hls_1080_7/video/高一【生物（人教版）】第6章第2节细胞的分化第1课时.m3u8
31-第2节 细胞的分化 第2课时,https://d006.eduyun.cn/videoworks/mda-kmhhadmsttxej858/ykt_tbkt_hls_1080_7/video/高一【生物（人教版）】第6章第2节细胞的分化第2课时.m3u8
32-第3节 细胞的衰老和死亡,https://d006.eduyun.cn/videoworks/mda-kmjik6ut40zjykqc/ykt_tbkt_hls_1080_7/video/高一【生物学（人教版）】第6章第3节细胞的衰老和死亡.m3u8

高一上数学,#genre#
01-集合的概念,https://d006.eduyun.cn/videoworks/mda-kicmgu3upftdursv/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】集合的概念.m3u8
02-集合间的基本关系,https://d006.eduyun.cn/videoworks/mda-kicm1vva9tb9e19a/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】集合间的基本关系.m3u8
03-集合的基本运算（1）,https://d006.eduyun.cn/videoworks/mda-kicmpws7m2f1ft6b/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】集合的基本运算（1）.m3u8
04-集合的基本运算（2）,https://d006.eduyun.cn/videoworks/mda-kicmk9nyxi5cwkbg/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】集合的基本运算（2）.m3u8
05-充分条件与必要条件（1）,https://d006.eduyun.cn/videoworks/mda-kicmxg9gytbmyxvd/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】充分条件与必要条件（1）.m3u8
06-充分条件与必要条件（2）,https://d006.eduyun.cn/videoworks/mda-kicm2qnbqsfz99r0/ykt_tbkt_hls_1080_4/video/高一【数学（人教A版）】充分条件与必要条件（2）.m3u8
07-全称量词与存在量词,https://d006.eduyun.cn/videoworks/mda-kicm896thr4snpnx/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】全称量词与存在量词.m3u8
08-等式性质与不等式性质（1）,https://d006.eduyun.cn/videoworks/mda-kicmwrrmt91gq9d8/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】等式性质与不等式性质（1）.m3u8
09-等式性质与不等式性质（2）,https://d006.eduyun.cn/videoworks/mda-kiiq8h8d7xz4s0bj/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】等式性质与不等式性质（2）.m3u8
10-基本不等式（1）,https://d006.eduyun.cn/videoworks/mda-kiiqfkmkd2k8f52p/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】基本不等式（1）.m3u8
11-基本不等式（2）,https://d006.eduyun.cn/videoworks/mda-kiiqha8atwhcweye/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】基本不等式（2）.m3u8
12-二次函数与一元二次方程、不等式（1）,https://d006.eduyun.cn/videoworks/mda-kiiqd4nu6u6d966g/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】二次函数与一元二次方程、不等式（1）.m3u8
13-二次函数与一元二次方程、不等式（2）,https://d006.eduyun.cn/videoworks/mda-kirp9ywr5cht3xpe/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】二次函数与一元二次方程、不等式（2）.m3u8
14-函数的概念,https://d006.eduyun.cn/videoworks/mda-kirpmxy6hdv4qsn6/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】函数的概念.m3u8
15-函数的表示法,https://d006.eduyun.cn/videoworks/mda-kirp853cbq6pj8d1/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】函数的表示法.m3u8
16-函数三要素的确定（1）,https://d006.eduyun.cn/videoworks/mda-kirpv765v73vrgen/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】函数三要素的确定（1）.m3u8
17-函数三要素的确定（2）,https://d006.eduyun.cn/videoworks/mda-kiydp8zwm2zfy98r/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】函数三要素的确定（2）.m3u8
18-函数的单调性,https://d006.eduyun.cn/videoworks/mda-kiyd2iidsjivj5kf/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】函数的单调性.m3u8
19-函数的最大（小）值,https://d006.eduyun.cn/videoworks/mda-kiydygegruermj84/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】函数的最大（小）值.m3u8
20-函数的奇偶性,https://d006.eduyun.cn/videoworks/mda-ki0chu0irje8pbf1/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】函数的奇偶性.m3u8
21-函数的性质综合,https://d006.eduyun.cn/videoworks/mda-ki0c4kdxwkma6cmc/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】函数的性质综合.m3u8
22-函数的性质应用,https://d006.eduyun.cn/videoworks/mda-ki4na4p7nca1a300/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】函数的性质应用.m3u8
23-幂函数,https://d006.eduyun.cn/videoworks/mda-ki4nrz0yacg2ry9w/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】幂函数.m3u8
24-函数的应用,https://d006.eduyun.cn/videoworks/mda-ki4npj5r8ug9skw0/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】函数的应用.m3u8
25-根式与分数指数幂,https://d006.eduyun.cn/videoworks/mda-ki4n54wuf4tzb4ws/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】根式与分数指数幂.m3u8
26-指数幂运算,https://d006.eduyun.cn/videoworks/mda-kjngvb0jkpat3z3h/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】指数幂运算.m3u8
27-指数函数的概念,https://d006.eduyun.cn/videoworks/mda-kjngrx8g2mrhr1kb/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】指数函数的概念.m3u8
28-指数函数的图象和性质,https://d006.eduyun.cn/videoworks/mda-kjngqiw7sf9nidij/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】指数函数的图象和性质.m3u8
29-指数函数的应用,https://d006.eduyun.cn/videoworks/mda-kjngugy98j8f2a2a/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】指数函数的应用.m3u8
30-对数的概念,https://d006.eduyun.cn/videoworks/mda-kjvh69jubin2z5uq/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】对数的概念.m3u8
31-对数的运算（1）,https://d006.eduyun.cn/videoworks/mda-kjvh46cqrfjqxdfe/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】对数的运算（1）.m3u8
32-对数的运算（2）,https://d006.eduyun.cn/videoworks/mda-kjvhs7dspwur2hk6/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】对数的运算（2）.m3u8
33-对数函数的概念,https://d006.eduyun.cn/videoworks/mda-kjvh7wgr8gtz89ft/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】对数函数的概念.m3u8
34-对数函数的图象与性质,https://d006.eduyun.cn/videoworks/mda-kj2d5cimi96k4uwg/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】对数函数的图象与性质.m3u8
35-不同函数增长的差异,https://d006.eduyun.cn/videoworks/mda-kj2dh7fy93ap0vky/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】不同函数增长的差异.m3u8
36-函数的零点与方程的解,https://d006.eduyun.cn/videoworks/mda-kj2d2ymgrrtu8931/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】函数的零点与方程的解.m3u8
37-用二分法求方程的近似解,https://d006.eduyun.cn/videoworks/mda-kj2dxiapv92e1rvg/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】用二分法求方程的近似解.m3u8
38-函数模型的应用（1）,https://d006.eduyun.cn/videoworks/mda-kkcgvdcu0g1n0i8r/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】函数模型的应用（1）.m3u8
39-函数模型的应用（2）,https://d006.eduyun.cn/videoworks/mda-kkcgapur078ur5cw/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】函数模型的应用（2）.m3u8
40-数学建模活动（1）,https://d006.eduyun.cn/videoworks/mda-kkcgbjdcr3wen4xv/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】数学建模活动（1）.m3u8
41-数学建模活动（2）,https://d006.eduyun.cn/videoworks/mda-kkcgsju5pt0yv96k/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】数学建模活动（2）.m3u8
42-任意角,https://d006.eduyun.cn/videoworks/mda-kkji659siwt7af9u/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】任意角.m3u8
43-弧度制,https://d006.eduyun.cn/videoworks/mda-kkji9m36b12c5ewg/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】弧度制.m3u8
44-三角函数的概念,https://d006.eduyun.cn/videoworks/mda-kkjigvv2rstztaw0/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】三角函数的概念.m3u8
45-同角三角函数的基本关系,https://d006.eduyun.cn/videoworks/mda-kkjikzv6i4vmhedr/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】同角三角函数的基本关系.m3u8
46-同角三角函数的基本关系应用,https://d006.eduyun.cn/videoworks/mda-kksivus3pt3h70qh/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】同角三角函数的基本关系应用.m3u8
47-诱导公式（1）,https://d006.eduyun.cn/videoworks/mda-kksinz7r6ctce9j7/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】诱导公式（1）.m3u8
48-诱导公式（2）,https://d006.eduyun.cn/videoworks/mda-kksipnbsei1pcbwa/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】诱导公式（2）.m3u8
49-正弦函数，余弦函数的图象,https://d006.eduyun.cn/videoworks/mda-kksituxv6tig1mq4/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】正弦函数、余弦函数的图象.m3u8
50-正弦函数，余弦函数的性质,https://d006.eduyun.cn/videoworks/mda-kk0htc8frj3kzsa9/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】正弦函数、余弦函数的性质.m3u8
51-正弦函数，余弦函数的性质应用,https://d006.eduyun.cn/videoworks/mda-kk0h21r2cqtw3ssw/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】正弦函数、余弦函数的性质应用.m3u8
52-正切函数的性质与图象,https://d006.eduyun.cn/videoworks/mda-kk0hgmsjp9hnzsvj/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】正切函数的性质与图象.m3u8
53-三角函数的图象与性质应用（1）,https://d006.eduyun.cn/videoworks/mda-kk0h62akvdwvyfhd/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】三角函数的图象与性质应用（1）.m3u8
54-三角函数的图象与性质应用（2）,https://d006.eduyun.cn/videoworks/mda-kk2h3u2qb5xi93uh/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】三角函数的图象与性质应用（2）.m3u8
55-两角和与差的正弦，余弦和正切公式（1）,https://d006.eduyun.cn/videoworks/mda-kk2h8tyz65saymgh/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】两角和与差的正弦、余弦和正切公式（1）.m3u8
56-两角和与差的正弦，余弦和正切公式（2）,https://d006.eduyun.cn/videoworks/mda-kk2h1trq138kt1s4/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】两角和与差的正弦、余弦和正切公式（2）.m3u8
57-二倍角的正弦，余弦，正切公式,https://d006.eduyun.cn/videoworks/mda-kk2hbptttsu8i7h4/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】二倍角的正弦、余弦、正切公式.m3u8
58-简单的三角变换（1）,https://d006.eduyun.cn/videoworks/mda-kmadzp9ya505h25n/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】简单的三角变换（1）.m3u8
59-简单的三角变换（2）,https://d006.eduyun.cn/videoworks/mda-kmadaqdu8ba9qb7i/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】简单的三角变换（2）.m3u8
60-函数y=Asin(ωx+φ)的图象（1）,https://d006.eduyun.cn/videoworks/mda-kmadkimv4nnpcf5u/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】函数y=Asin(ωx+φ)的图象（1）.m3u8
61-函数y=Asin(ωx+φ)的图象（2）,https://d006.eduyun.cn/videoworks/mda-kmadierae0591q3y/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】函数y=Asin(ωx+φ)的图象（2）.m3u8
62-三角函数的图象变换,https://d006.eduyun.cn/videoworks/mda-kmahf3gwqewgpgjd/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】三角函数的图象变换.m3u8
63-三角函数的应用（1）,https://d006.eduyun.cn/videoworks/mda-kmahicgptyn1e4be/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】三角函数的应用（1）.m3u8
64-三角函数的应用（2）,https://d006.eduyun.cn/videoworks/mda-kmahspiey8g5anq4/ykt_tbkt_hls_1080_7/video/高一【数学（人教A版）】三角函数的应用（2）.m3u8

高一上思想政治必修,#genre#
01-《中国特色社会主义》教材介绍,https://d006.eduyun.cn/videoworks/mda-kicm03eb4sh4pdpf/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】《中国特色社会主义》教材介绍.m3u8
02-原始社会的解体和阶级社会的演进-1,https://d006.eduyun.cn/videoworks/mda-kicmyf2jyfy8p2xh/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】原始社会的解体和阶级社会的演进-1.m3u8
03-原始社会的解体和阶级社会的演进-2,https://d006.eduyun.cn/videoworks/mda-kicmmgnuv8c0pt1g/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】原始社会的解体和阶级社会的演进-2.m3u8
04-科学社会主义的理论与实践-1,https://d006.eduyun.cn/videoworks/mda-kicm6sf5zs8jksqr/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编）】科学社会主义的理论与实践-1.m3u8
05-科学社会主义的理论与实践-2,https://d006.eduyun.cn/videoworks/mda-kijhixicaydcm0rz/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】科学社会主义的理论与实践-2.m3u8
06-新民主主义革命的胜利,https://d006.eduyun.cn/videoworks/mda-kijh0gj51kmk51t1/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】新民主主义革命的胜利.m3u8
07-社会主义制度在中国的确立,https://d006.eduyun.cn/videoworks/mda-kirpehah79tuzh77/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】社会主义制度在中国的确立.m3u8
08-伟大的改革开放,https://d006.eduyun.cn/videoworks/mda-kirpv60iwbr9zfsi/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】伟大的改革开放.m3u8
09-中国特色社会主义的创立、发展和完善,https://d006.eduyun.cn/videoworks/mda-ki2hae0x1hssg3j7/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】中国特社会主义的创立、发展和完善.m3u8
10-中国特色社会主义进入新时代,https://d006.eduyun.cn/videoworks/mda-ki2hpy1uh4u65krj/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】中国特色社会主义进入新时代.m3u8
11-实现中华民族伟大复兴的中国梦,https://d006.eduyun.cn/videoworks/mda-ki5bxv1tjcjyx3wk/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】实现中华民族伟大复兴的中国梦.m3u8
12-习近平新时代中国特色社会主义思想,https://d006.eduyun.cn/videoworks/mda-ki4m197qaxdx46c0/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】习近平新时代中国特色社会主义思想.m3u8
13-综合探究一：回看走过的路 比较别人的路 远眺前行的路,https://d006.eduyun.cn/videoworks/mda-kjng9tjjzjhrrm35/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】综合探究一：回看走过的路比较别人的路远眺前行的路.m3u8
14-综合探究二：方向决定道路 道路决定命运,https://d006.eduyun.cn/videoworks/mda-kjqg5i4e53wpy9n7/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】综合探究二：方向决定道路道路决定命运.m3u8
15-公有制为主体 多种所有制经济共同发展,https://d006.eduyun.cn/videoworks/mda-kjvh8w07m49d641v/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】公有制为主体多种所有制经济共同发展.m3u8
16-坚持“两个毫不动摇”,https://d006.eduyun.cn/videoworks/mda-kjvhs5mkxj4ujv1b/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】坚持“两个毫不动摇”.m3u8
17-使市场在资源配置中起决定性作用-1,https://d006.eduyun.cn/videoworks/mda-kj2dxz5s5pj95fgp/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】使市场在资源配置中起决定性作用-1.m3u8
18-使市场在资源配置中起决定性作用-2,https://d006.eduyun.cn/videoworks/mda-kj4gvbgwrsmegp49/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】使市场在资源配置中起决定性作用-2.m3u8
19-使市场在资源配置中起决定性作用-3,https://d006.eduyun.cn/videoworks/mda-kkcgawpizu67na3n/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】使市场在资源配置中起决定性作用-3.m3u8
20-更好发挥政府作用-1,https://d006.eduyun.cn/videoworks/mda-kkcgazni91vqtcq6/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】更好发挥政府作用-1.m3u8
21-更好发挥政府作用-2,https://d006.eduyun.cn/videoworks/mda-kknbii3m8hpzvr6h/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】更好发挥政府作用-2.m3u8
22-综合探究：加快完善社会主义市场经济体制-1,https://d006.eduyun.cn/videoworks/mda-kknbkqzsrq170hmw/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】综合探究：加快完善社会主义市场经济体制-1.m3u8
23-综合探究：加快完善社会主义市场经济体制-2,https://d006.eduyun.cn/videoworks/mda-kkvctp8rkhqkhycp/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】综合探究：加快完善社会主义市场经济体制-2.m3u8
