初一上道德与法治,#genre#
029-第5章 绿色植物与生物圈中的碳-氧平衡 第1节 光合作用吸收二氧化碳释放氧气 第1课时,https://d006.eduyun.cn/videoworks/mda-kksin7ggtv0gm695/ykt_tbkt_hls_1080_7/video/初一【生物学（人教版）】第5章绿色植物与生物圈中的碳-氧平衡第1节光合作用吸收二氧化碳释放氧气第1课时.m3u8
030-第5章 绿色植物与生物圈中的碳-氧平衡 第1节 光合作用吸收二氧化碳释放氧气 第2课时,https://d006.eduyun.cn/videoworks/mda-kksiisi94ep41ce6/ykt_tbkt_hls_1080_7/video/初一【生物学（人教版）】第5章绿色植物与生物圈中的碳-氧平衡第1节光合作用吸收二氧化碳释放氧气第2课时.m3u8
031-第5章 绿色植物与生物圈中的碳-氧平衡 第2节 绿色植物的呼吸作用,https://d006.eduyun.cn/videoworks/mda-kksibd72hr575sn2/ykt_tbkt_hls_1080_7/video/初一【生物学（人教版）】第5章绿色植物与生物圈中的碳-氧平衡第2节绿色植物的呼吸作用.m3u8
032-第6章 爱护植被，绿化祖国,https://d006.eduyun.cn/videoworks/mda-kksi8xn6nvbdxt0u/ykt_tbkt_hls_1080_7/video/初一【生物学（人教版）】第6章爱护植被，绿化祖国.m3u8

初一上数学,#genre#
001-正数与负数（一）,https://d006.eduyun.cn/videoworks/mda-kicma8btxa2uk1yf/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】正数与负数（一）.m3u8
002-正数与负数（二）,https://d006.eduyun.cn/videoworks/mda-kicmybcnpyx3sd9q/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】正数与负数（二）.m3u8
003-有理数,https://d006.eduyun.cn/videoworks/mda-kicmzrfaajmn8658/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】有理数.m3u8
004-数轴（一）,https://d006.eduyun.cn/videoworks/mda-kicm6upimknvvmn0/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】数轴（一）.m3u8
005-数轴（二）,https://d006.eduyun.cn/videoworks/mda-kicm2bgeyrgxamfr/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】数轴（二）.m3u8
006-相反数,https://d006.eduyun.cn/videoworks/mda-kicmg1t0wyghrn6w/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】相反数.m3u8
007-绝对值（一）,https://d006.eduyun.cn/videoworks/pichome/mda-kicm2rvqksntkm0c.m3u8
008-绝对值（二）,https://d006.eduyun.cn/videoworks/mda-kicm4xv3dqtpumb9/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】绝对值（二）.m3u8
009-有理数的加法（一）,https://d006.eduyun.cn/videoworks/mda-kicmfsxkdmzh3nnv/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】有理数的加法（一）.m3u8
010-有理数的加法（二）,https://d006.eduyun.cn/videoworks/mda-kiiqh90vjj181wy6/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】有理数的加法（二）.m3u8
011-有理数的减法（一）,https://d006.eduyun.cn/videoworks/mda-kiiqsk98hghf8cuy/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】有理数的减法（一）.m3u8
012-有理数的减法（二）,https://d006.eduyun.cn/videoworks/mda-kiiqamip9t9ada1h/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】有理数的减法（二）.m3u8
013-有理数的乘法（一）,https://d006.eduyun.cn/videoworks/mda-kiiqp53j17ybg9ue/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】有理数的乘法（一）.m3u8
014-有理数的乘法（二）,https://d006.eduyun.cn/videoworks/mda-kiiqhj3nmkzv3u0n/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】有理数的乘法（二）.m3u8
015-有理数的乘法（三）,https://d006.eduyun.cn/videoworks/mda-kirpxehwxu3s9hiu/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】有理数的乘法（三）.m3u8
016-有理数的除法（一）,https://d006.eduyun.cn/videoworks/mda-kirpknexi1ad10vb/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】有理数的除法（一）.m3u8
017-有理数的除法（二）,https://d006.eduyun.cn/videoworks/mda-kirpdhskcus954ux/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】有理数的除法（二）.m3u8
018-有理数的乘方（一）,https://d006.eduyun.cn/videoworks/mda-kirpyrifzna3trep/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】有理数的乘方（一）.m3u8
019-有理数的乘方（二）,https://d006.eduyun.cn/videoworks/mda-kirp56vyta5pv4zh/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】有理数的乘方（二）.m3u8
020-有理数的混合运算（一）,https://d006.eduyun.cn/videoworks/mda-kiydvu7a1d5457s3/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】有理数的混合运算（一）.m3u8
021-有理数的混合运算（二）,https://d006.eduyun.cn/videoworks/mda-kiydxdjump777kiu/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】有理数的混合运算（二）.m3u8
022-科学计数法与近似数,https://d006.eduyun.cn/videoworks/mda-kiydg4b7k803hunb/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】科学记数法与近似数.m3u8
023-小结复习（一）,https://d006.eduyun.cn/videoworks/mda-kiydpd2gq32tf8xv/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】小结复习（一）.m3u8
024-小结复习（二）,https://d006.eduyun.cn/videoworks/mda-kiydb1aezcnpvt0y/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】小结复习（二）.m3u8
025-小结复习（三）,https://d006.eduyun.cn/videoworks/mda-kiydfj56w0cbt4ay/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】小结复习（三）.m3u8
026-整式（一）,https://d006.eduyun.cn/videoworks/mda-kiydpjgft39x194r/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】整式（一）.m3u8
027-整式（二）,https://d006.eduyun.cn/videoworks/mda-kiydbhxk9kzqubuz/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】整式（二）.m3u8
028-整式（三）,https://d006.eduyun.cn/videoworks/mda-kiydckzxzdv6vi4x/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】整式（三）.m3u8
029-整式（四）,https://d006.eduyun.cn/videoworks/mda-kiyd744tpvh9czrp/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】整式（四）.m3u8
030-整式的加减（一）,https://d006.eduyun.cn/videoworks/mda-kiydezp3m3n0r76t/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】整式的加减（一）.m3u8
031-整式的加减（二）,https://d006.eduyun.cn/videoworks/mda-ki4nc37hym93as9f/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】整式的加减（二）.m3u8
032-整式的加减（三）,https://d006.eduyun.cn/videoworks/mda-ki4nrieafit9vipm/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】整式的加减（三）.m3u8
033-整式的加减（四）,https://d006.eduyun.cn/videoworks/mda-ki4nhgm6bkhs2a1t/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】整式的加减（四）.m3u8
034-整式的加减（五）,https://d006.eduyun.cn/videoworks/mda-ki4ncddssy93a64q/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】整式的加减（五）.m3u8
035-月历中的数学问题,https://d006.eduyun.cn/videoworks/mda-ki4nqrz9az8cn9sc/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】月历中的数学问题.m3u8
036-小结复习（一）,https://d006.eduyun.cn/videoworks/mda-kjnguf00fsmuepu6/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】小结复习（一）.m3u8
037-小结复习（二）,https://d006.eduyun.cn/videoworks/mda-kjngtw6zs9rqgwii/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】小结复习（二）.m3u8
038-一元一次方程（一）,https://d006.eduyun.cn/videoworks/mda-kjngpzevc573m7wy/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】一元一次方程（一）.m3u8
039-一元一次方程（二）,https://d006.eduyun.cn/videoworks/mda-kjngz42uwqkgu6my/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】一元一次方程（二）.m3u8
040-等式性质（一）,https://d006.eduyun.cn/videoworks/mda-kjngbib7w8cny5ck/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】等式性质（一）.m3u8
041-等式性质（二）,https://d006.eduyun.cn/videoworks/mda-kjvhbc3dp4pk6dq3/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】等式性质（二）.m3u8
042-解一元一次方程（一）1,https://d006.eduyun.cn/videoworks/mda-kjvhrhyy1yjf13zp/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】解一元一次方程（一）（1）.m3u8
043-解一元一次方程（一）2,https://d006.eduyun.cn/videoworks/mda-kjvh414zzrhciu3j/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】解一元一次方程（一）（2）.m3u8
044-解一元一次方程（一）3,https://d006.eduyun.cn/videoworks/mda-kjvhjymgcm843ac8/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】解一元一次方程（一）（3）.m3u8
045-解一元一次方程（一）4,https://d006.eduyun.cn/videoworks/mda-kjvh13sfcds44rjb/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】解一元一次方程（一）（4）.m3u8
046-解一元一次方程（二）1,https://d006.eduyun.cn/videoworks/mda-kj2dnb3z245bqdpt/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】解一元一次方程（二）（1）.m3u8
047-解一元一次方程（二）2,https://d006.eduyun.cn/videoworks/mda-kj2dftgvxgxzxuk1/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】解一元一次方程（二）（2）.m3u8
048-解一元一次方程（二） 3,https://d006.eduyun.cn/videoworks/mda-kj2dddpwrwctv3xg/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】解一元一次方程（二）（3）.m3u8
049-解一元一次方程（二）4,https://d006.eduyun.cn/videoworks/mda-kj2d1m2kt5r4s3tn/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】解一元一次方程（二）（4）.m3u8
050-解一元一次方程（二）5,https://d006.eduyun.cn/videoworks/mda-kj2duxmhxxza8rmy/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】解一元一次方程（二）（5）.m3u8
051-解一元一次方程（二）6,https://d006.eduyun.cn/videoworks/mda-kkcgjismi1eis4vm/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】解一元一次方程（二）（6）.m3u8
052-实际问题与一元一次方程（一）,https://d006.eduyun.cn/videoworks/mda-kkcg69rsfg6yg1pa/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】实际问题与一元一次方程（一）.m3u8
053-实际问题与一元一次方程（二）,https://d006.eduyun.cn/videoworks/mda-kkcg2x5jxcby2j9i/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】实际问题与一元一次方程（二）.m3u8
054-实际问题与一元一次方程（三）,https://d006.eduyun.cn/videoworks/mda-kkcgmf5ns9mwc6f8/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】实际问题与一元一次方程（三）.m3u8
055-实际问题与一元一次方程（四）,https://d006.eduyun.cn/videoworks/mda-kkcg6c2807tgqbm8/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】实际问题与一元一次方程（四）.m3u8
056-实际问题与一元一次方程（五）,https://d006.eduyun.cn/videoworks/mda-kkeh8c2jd857fcmc/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】实际问题与一元一次方程（五）.m3u8
057-实际问题与一元一次方程（六）,https://d006.eduyun.cn/videoworks/mda-kkeh48pei99htaf4/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】实际问题与一元一次方程（六）.m3u8
058-实际问题与一元一次方程（七）,https://d006.eduyun.cn/videoworks/mda-kkehu5eftnk9dmq0/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】实际问题与一元一次方程（七）——行程问题.m3u8
059-实际问题与一元一次方程（八）,https://d006.eduyun.cn/videoworks/mda-kkehxrzicrhe2a1w/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】实际问题与一元一次方程（八）.m3u8
060-木杆与重物实验问题,https://d006.eduyun.cn/videoworks/mda-kkehcq2mg8m56fu9/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】木杆与重物实验问题.m3u8
061-小结复习（一）,https://d006.eduyun.cn/videoworks/mda-kkeivstwkx0yfkm7/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】小结复习（一）.m3u8
062-小结复习（二）,https://d006.eduyun.cn/videoworks/mda-kkehywt7v8w8470d/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】小结复习（二）.m3u8
063-小结复习（三）,https://d006.eduyun.cn/videoworks/mda-kkeh4x6eit8arf7b/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】小结复习（三）.m3u8
064-几何图形（一）,https://d006.eduyun.cn/videoworks/mda-kkeh11ezuna7idmj/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】几何图形（一）.m3u8
065-几何图形（二）,https://d006.eduyun.cn/videoworks/mda-kkehducg8a56uvin/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】几何图形（二）.m3u8
066-几何图形（三）,https://d006.eduyun.cn/videoworks/mda-kkehdy5rjjpv2mp0/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】几何图形（三）.m3u8
067-几何图形（四）,https://d006.eduyun.cn/videoworks/mda-kkehj73kfjnbn80s/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】几何图形（四）.m3u8
068-直线、射线、线段（一）,https://d006.eduyun.cn/videoworks/mda-kkehjny8k2izrez6/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】直线、射线、线段（一）.m3u8
069-直线、射线、线段（二）,https://d006.eduyun.cn/videoworks/mda-kkeh44sfd17zah48/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】直线、射线、线段（二）.m3u8
070-直线、射线、线段（三）,https://d006.eduyun.cn/videoworks/mda-kkehf31p938uek47/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】直线、射线、线段（三）.m3u8
071-直线、射线、线段（四）,https://d006.eduyun.cn/videoworks/mda-kkehp2nubidgwzzi/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】直线、射线、线段（四）.m3u8
072-角（一）,https://d006.eduyun.cn/videoworks/mda-kkehqcgck3i4xe4a/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】角（一）.m3u8
073-角（二）,https://d006.eduyun.cn/videoworks/mda-kkehayazuzpf1chr/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】角（二）.m3u8
074-角（三）,https://d006.eduyun.cn/videoworks/mda-kkeheq9vk0th50cf/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】角（三）.m3u8
075-角（四）,https://d006.eduyun.cn/videoworks/mda-kkehhujyfgec54wg/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】角（四）.m3u8
076-角（五）,https://d006.eduyun.cn/videoworks/mda-kkehv0ta21dte204/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】角（五）.m3u8
077-设计制作长方体形状的包装纸盒,https://d006.eduyun.cn/videoworks/mda-kkeh18tpk9s381wm/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】设计制作长方体形状的包装纸盒.m3u8
078- 五角星问题,https://d006.eduyun.cn/videoworks/mda-kkehcrcpz0yq025j/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】五角星问题.m3u8
079-小结复习（一）,https://d006.eduyun.cn/videoworks/mda-kkehfj9db31zckrf/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】小结复习（一）.m3u8
080-小结复习（二）,https://d006.eduyun.cn/videoworks/mda-kkeh791800wifz0r/ykt_tbkt_hls_1080_7/video/初一【数学（人教版）】小结复习（二）.m3u8

初一上音乐,#genre#
001-中华人民共和国国歌,https://d006.eduyun.cn/videoworks/mda-kicmium7ut0921x0/ykt_tbkt_hls_1080_7/video/初一【音乐（人音全国版）】中华人民共和国国歌.m3u8
002-彩色的中国,https://d006.eduyun.cn/videoworks/mda-kicmg2sncsqthcp8/ykt_tbkt_hls_1080_7/video/初一【音乐（人音全国版）】彩色的中国.m3u8
003-情系中华,https://d006.eduyun.cn/videoworks/mda-kicm63ds2yiyhwc5/ykt_tbkt_hls_1080_7/video/初一【音乐（人音全国版）】情系中华.m3u8
004-青年友谊圆舞曲,https://d006.eduyun.cn/videoworks/mda-kicmufqs7ecnn0vp/ykt_tbkt_hls_1080_7/video/初一【音乐（人音全国版）】青年友谊圆舞曲.m3u8
005-溜冰圆舞曲,https://d006.eduyun.cn/videoworks/mda-kiiqb8rvf70erbxj/ykt_tbkt_hls_1080_7/video/初一【音乐（人音全国版）】溜冰圆舞曲.m3u8
006-雷鸣电闪波尔卡,https://d006.eduyun.cn/videoworks/mda-kirp4rpm4xpzqaws/ykt_tbkt_hls_1080_7/video/初一【音乐（人音版）】雷鸣电闪波尔卡.m3u8
007-舞动的旋律,https://d006.eduyun.cn/videoworks/mda-ki0cf5y1kxuah0rk/ykt_tbkt_hls_1080_7/video/初一【音乐（人音全国版）】舞动的旋律.m3u8
008-银杯,https://d006.eduyun.cn/videoworks/mda-kiiq06gvce75k7be/ykt_tbkt_hls_1080_7/video/初一【音乐（人音全国版）】银杯.m3u8
009-牧歌,https://d006.eduyun.cn/videoworks/mda-kjvhgs2c6rg2szwz/ykt_tbkt_hls_1080_7/video/初一【音乐（人音全国版）】牧歌.m3u8
010-万马奔腾,https://d006.eduyun.cn/videoworks/mda-kj2d95n8h7fubegq/ykt_tbkt_hls_1080_7/video/初一【音乐（人音全国版）】万马奔腾.m3u8
011-桑塔·露琪亚,https://d006.eduyun.cn/videoworks/mda-kkehf2jae8mqqpe1/ykt_tbkt_hls_1080_7/video/初一【音乐（人音全国版）】桑塔-露琪亚.m3u8
012-伏尔加船夫曲,https://d006.eduyun.cn/videoworks/mda-kkjipmwhnmn162xv/ykt_tbkt_hls_1080_7/video/初一【音乐（人音全国版）】伏尔加船夫曲.m3u8
013-我的太阳,https://d006.eduyun.cn/videoworks/mda-kksivttwa0fysdvx/ykt_tbkt_hls_1080_7/video/初一【音乐（人音全国版）】我的太阳.m3u8
014-友谊地久天长,https://d006.eduyun.cn/videoworks/mda-kmadcn5n4rw9brv5/ykt_tbkt_hls_1080_7/video/初一【音乐（人音全国版）】友谊地久天长.m3u8
015-军民大生产,https://d006.eduyun.cn/videoworks/mda-kksih6uhtprh82p3/ykt_tbkt_hls_1080_7/video/初一【音乐（人音全国版）】军民大生产.m3u8
016-劳动的歌,https://d006.eduyun.cn/videoworks/mda-kmdggv2tsauj1igw/ykt_tbkt_hls_1080_7/video/初一【音乐（人音全国版）】劳动的歌.m3u8

初一上英语,#genre#
001-小初衔接--初中英语怎么学？,https://d006.eduyun.cn/videoworks/mda-kicmeb7295ef17kr/ykt_tbkt_hls_1080_7/video/（初一［英语（人教版）］小初衔接－初中英语怎么学？（第一课时）.mp4）.m3u8
